2.231	2.2	2.194	2.191	2.178	2.154	2.147	2.153	2.149	2.116	2.1	2.069	2.025	2.016	2.026	2.034	2.046	2.04	2.045	2.035	2.019	1.964	1.928	1.936	1.932	1.936	1.943	1.979	2.027	2.054	2.079	2.065	2.021	2.015	2.076	2.198	2.385	2.541	2.68	2.832	2.931	2.973	3.004	3.013	2.971	2.919	2.889	2.879	2.927	3.044	3.158	3.209	3.229	3.27	3.275	3.255	3.213	3.136	3.102	3.096	3.066	3.045	2.997	3.007	3.03	3.002	2.962	2.927	2.869	2.855	2.878	2.912	2.922	2.955	2.979	2.988	2.963	2.897	2.82	2.769	2.706	2.613	2.563	2.531	2.435	2.305	2.23	2.179	2.159	2.15	2.121	2.066	1.991	1.885	1.803	1.733	1.65	1.54	1.435	1.379	1.349	1.318	1.268	1.206	1.144	1.115	1.114	1.115	1.102	1.093	1.127	1.21	1.266	1.29	1.34	1.404	1.475	1.542	1.597	1.654	1.706	1.727	1.709	1.718	1.757	1.799	1.822	1.871	2.03	2.206	2.318	2.41	2.455	2.483	2.501	2.493	2.472	2.423	2.367	2.32	2.292	2.267	2.241	2.249
1.358	1.363	1.404	1.398	1.358	1.382	1.422	1.53	1.622	1.681	1.76	1.764	1.651	1.568	1.475	1.371	1.303	1.266	1.214	1.167	1.133	1.058	1.031	1.059	0.981	0.927	0.861	0.829	0.854	0.758	0.714	0.673	0.522	0.541	0.648	0.79	1.165	1.415	1.631	1.907	2.127	2.173	2.254	2.323	2.253	2.25	2.256	2.193	2.28	2.462	2.705	2.847	2.998	3.293	3.486	3.663	3.791	3.758	3.821	3.883	3.882	3.888	3.718	3.68	3.645	3.555	3.441	3.398	3.314	3.373	3.467	3.648	3.709	3.729	3.751	3.648	3.595	3.481	3.346	3.247	3.224	3.026	2.917	2.906	2.678	2.406	2.253	2.114	2.129	2.103	2.049	1.98	1.87	1.679	1.555	1.527	1.484	1.399	1.27	1.173	1.135	1.096	1.021	0.939	0.827	0.764	0.74	0.702	0.654	0.617	0.552	0.595	0.585	0.591	0.69	0.761	0.909	1.059	1.142	1.261	1.371	1.42	1.382	1.356	1.401	1.508	1.501	1.478	1.612	1.8	1.819	1.901	1.919	1.95	1.988	1.953	1.916	1.82	1.679	1.56	1.476	1.397	1.358	1.347
2.24	2.254	2.278	2.189	2.027	1.961	1.798	1.604	1.437	1.259	1.073	0.892	0.736	0.606	0.576	0.59	0.59	0.573	0.589	0.647	0.715	0.683	0.595	0.584	0.512	0.452	0.3	0.198	0.145	-0.088	-0.221	-0.31	-0.61	-0.776	-0.793	-0.606	-0.272	0.256	0.38	0.463	0.818	0.776	0.839	1.079	1.203	1.463	1.758	1.94	1.917	1.91	2.128	2.287	2.472	2.71	2.755	2.728	2.182	1.846	1.814	2.142	2.915	3.752	4.856	5.164	5.19	4.74	4.467	4.422	4.213	4.111	4.148	4.285	4.398	4.532	4.598	4.563	4.629	4.694	4.612	4.196	3.975	3.586	3.146	3.075	2.961	2.677	2.419	2.197	1.984	1.76	1.633	1.592	1.541	1.397	1.207	1.126	1.045	0.9	0.692	0.554	0.395	0.275	0.1	-0.157	-0.31	-0.393	-0.441	-0.471	-0.455	-0.525	-0.583	-0.636	-0.556	-0.464	-0.33	-0.205	-0.014	0.127	0.272	0.389	0.49	0.593	0.542	0.505	0.526	0.671	0.746	0.779	0.878	0.97	0.946	1.088	1.221	1.316	1.37	1.358	1.385	1.413	1.513	1.795	1.856	1.9	2.007	2.169
1.252	0.96	0.711	0.464	0.298	0.174	0.032	-0.063	-0.182	-0.259	-0.434	-0.638	-0.794	-0.898	-0.925	-0.922	-0.885	-0.937	-1.027	-1.068	-1.001	-0.901	-0.881	-0.884	-0.918	-0.928	-0.944	-0.963	-0.891	-0.971	-1.03	-0.759	-0.999	-1.803	-3.996	-4.385	-4.494	-3.625	-3.626	-3.779	-3.63	-3.926	-3.684	-2.718	-1.198	-0.224	0.381	0.504	0.936	1.278	1.549	1.731	1.71	1.201	0.884	0.654	0.552	0.757	0.672	1.071	1.477	1.856	2.393	2.68	2.463	3.578	4.638	5.168	5.634	6.069	6.575	6.889	7.311	7.662	7.66	7.397	7.188	7.541	7.564	7.087	5.857	5.126	4.502	3.892	3.611	3.282	3.032	2.779	2.63	2.52	2.403	2.24	2.036	1.769	1.416	1.049	0.667	0.388	0.1	-0.083	-0.226	-0.491	-0.765	-1.048	-1.346	-1.554	-1.657	-2.027	-2.207	-2.703	-1.838	-0.906	-0.769	-0.817	-0.825	-0.783	-0.732	-0.738	-0.69	-0.732	-0.796	-0.886	-0.96	-0.916	-0.819	-0.731	-0.824	-0.918	-0.717	-0.505	-0.221	0.083	0.348	0.593	0.792	1.126	1.481	1.793	1.873	1.715	1.453	1.419	1.487	1.424
-0.107	-0.087	-0.085	-0.231	-0.308	-0.455	-0.669	-0.893	-1.138	-1.224	-1.169	-1.187	-1.35	-1.57	-1.76	-2.018	-2.358	-2.76	-3.075	-3.171	-3.133	-2.973	-2.708	-2.45	-2.21	-2.043	-2.138	-2.431	-2.359	-2.366	-2.815	-2.759	-2.035	-2.219	-4.346	-4.529	-2.84	-0.69	-0.595	-2.718	-3.179	-1.701	0.292	0.985	1.202	1.544	1.398	1.014	0.817	0.306	-0.501	-1.035	-1.786	-2.479	-2.799	-2.584	-1.916	-0.946	0.384	2	3.476	4.709	5.625	5.491	5.179	5.315	5.726	6.301	6.943	7.347	7.892	8.198	8.831	9.252	9.158	8.682	7.672	6.868	6.466	6.374	5.886	5.477	5.082	4.588	4.161	3.701	3.205	2.865	2.561	2.367	2.135	1.792	1.567	1.446	1.534	1.498	1.056	0.81	0.637	0.468	0.331	0.058	-0.36	-0.679	-0.829	-1.099	-1.461	-1.778	-2.213	-2.561	-2.323	-1.874	-2.427	-2.138	-1.174	-0.783	-1.286	-1.284	-1.386	-1.709	-1.99	-2.127	-2.232	-2.322	-2.157	-2.122	-2.394	-2.584	-2.367	-2.007	-1.627	-1.289	-0.909	-0.575	-0.316	-0.077	0.12	0.548	0.816	0.714	0.386	0.22	0.077	-0.067
-0.249	-0.106	-0.029	-0.308	-0.651	-1.093	-1.481	-1.758	-2.021	-2.301	-2.301	-2.208	-2.059	-2.039	-2.319	-2.54	-2.932	-3.447	-3.87	-4.043	-4.067	-3.956	-3.537	-2.995	-2.539	-1.764	-1.471	-1.334	-1.502	-1.873	-2.628	-3.458	-3.625	-3.354	-2.664	-2.67	-3.401	-4.115	-3.817	-3.388	-1.482	-0.243	0.135	0.285	0.967	1.378	1.186	1.456	2.052	1.719	0.159	-1.404	-2.372	-2.953	-2.943	-2.376	-1.644	-0.936	-0.285	0.776	2.4	4.506	5.843	5.954	6.028	6.005	6.707	7.316	7.234	7.247	7.096	6.776	6.794	6.924	6.786	6.629	6.444	6.242	6.025	5.858	5.533	5.255	5.122	4.957	4.627	4.281	3.807	3.33	2.955	2.855	2.567	2.263	1.951	1.819	1.674	1.553	1.522	0.965	0.811	0.634	0.613	0.506	0.211	-0.184	-0.411	-0.654	-0.66	-0.786	-1.017	-1.247	-1.337	-1.135	-1.452	-1.575	-1.931	-2.646	-3.343	-2.469	-1.94	-2.043	-2.144	-2.301	-2.273	-2.285	-2.189	-2.053	-2.38	-3.165	-3.282	-3.02	-2.429	-2.375	-2.376	-2.072	-1.634	-1.196	-0.704	-0.005	0.078	-0.204	-0.268	-0.367	-0.471	-0.44
-0.233	-0.396	-0.435	-0.73	-1.236	-1.495	-1.701	-1.969	-2.045	-2.329	-2.758	-2.9	-2.937	-2.774	-2.773	-2.683	-2.669	-2.807	-3.06	-3.171	-2.883	-2.459	-1.954	-2.229	-2.569	-2.877	-2.782	-2.596	-2.283	-2.168	-2.313	-3.349	-4.059	-4.079	-4.718	-4.907	-4.909	-4.608	-4.609	-4.394	-4.102	-3.154	-2.615	-2.559	-2.792	-2.367	-1.617	-0.476	1.422	3.975	4.833	2.484	0.553	-0.571	-0.969	-1.016	-1.079	-1.248	-0.788	1.103	3.662	6.062	6.022	5.572	5.724	6.586	7.099	6.877	6.189	5.691	5.36	5.28	5.245	5.287	5.16	5.193	5.368	5.534	5.705	5.898	6.131	6.304	6.56	6.289	5.914	5.466	5.162	4.681	4.204	3.64	2.983	2.287	1.582	0.663	-0.349	-0.124	0.702	1.39	1.506	1.18	0.747	0.486	0.158	-0.07	-0.429	-0.941	-1.206	-1.864	-2.391	-2.759	-2.717	-2.323	-1.708	-1.329	-0.974	-0.895	-0.145	0.569	0.745	0.598	0.425	0.127	-0.511	-1.137	-1.595	-1.926	-1.879	-2.153	-2.255	-1.918	-1.38	-1.514	-1.93	-2.54	-2.675	-2.48	-2.06	-1.575	-1.104	-0.522	-0.085	0.085	-0.159	-0.435
0.16	-0.023	-0.393	-0.55	-0.802	-0.756	-0.272	0.328	0.837	0.68	0.365	0.389	0.401	0.553	-0.046	-1.182	-1.999	-2.864	-3.034	-3.076	-2.695	-2.371	-3.046	-3.945	-3.537	-3.124	-2.931	-3.115	-3.056	-3.114	-3.151	-3.689	-4.299	-4.69	-4.87	-3.884	-3.699	-3.199	-2.822	-2.595	-2.672	-3.559	-3.895	-3.965	-3.377	-4.096	-3.642	-1.942	0.069	3.237	7.339	7.894	4.909	2.37	1.383	0.418	-0.643	-1.009	-0.03	2.556	5.166	5.393	5.416	6.512	6.099	6.632	6.556	5.976	5.485	5.352	5.719	6.471	6.831	7.023	7.063	7.116	7.201	7.317	7.545	7.729	7.98	8.093	8.212	7.878	7.155	6.446	6.069	5.596	4.838	3.718	3.063	2.222	0.98	-0.166	-0.79	-0.822	-0.704	0.083	0.706	0.754	0.234	0.472	0.155	-0.021	0.019	0.104	0.167	0.197	-0.238	-0.357	0.24	0.807	1.246	1.309	1.122	1.568	2.769	3.9	4.735	4.876	4.442	4.139	3.505	2.371	2.047	1.785	2.427	2.523	2.127	2.037	2.075	1.454	0.891	0.231	0.153	-0.115	-0.163	-0.17	-0.167	0.446	1.087	1.287	1.139	0.446
1.468	1.27	0.382	0.113	0.622	1.797	2.967	3.892	4.582	4.623	4.647	5.059	5.105	5.298	5.2	4.66	4.546	3.479	3.225	2.907	2.15	0.955	-0.536	-1.822	-1.855	-1.922	-3.074	-4.118	-3.877	-3.152	-3.02	-2.946	-2.869	-2.827	-3.44	-3.511	-2.589	-2.324	-3.201	-2.934	-2.472	-1.778	-1.598	-2.378	-2.486	-3.244	-3.846	-2.566	-0.407	2.394	6.462	10.15	8.09	4.697	2.661	0.963	-0.29	0.03	2.407	3.227	4.496	6.337	7.55	7.582	7.028	6.755	6.368	5.995	5.64	5.807	6.484	7.455	8.1	8.484	8.621	8.646	8.578	8.421	7.743	6.937	7.452	8.109	8.479	9.017	9.213	8.714	7.559	6.146	4.143	2.923	2.624	2.73	2.651	1.627	0.808	0.642	0.351	0.135	0.437	0.736	0.684	0.886	1.378	1.598	1.925	2.465	3.215	2.997	1.568	0.058	0.204	1.512	3.869	5.403	5.186	4.706	5.36	6.8	8.132	8.005	7.669	7.492	4.816	1.852	4.075	5.97	6.385	5.556	5.657	7.048	7.1	5.957	5.957	6.928	7.818	7.746	7.303	6.305	4.938	4.526	4.434	3.171	1.685	1.205
2.149	2.297	2.178	1.343	1.872	3.917	5.601	7.586	9.764	11.34	11.567	11.677	12.37	13.122	13.441	11.829	9.758	9.7	9.527	8.537	8.017	7.241	5.784	2.402	1.671	2.078	0.945	-0.342	-0.397	-0.478	-0.767	-0.855	-1.445	-1.995	-3.037	-3.37	-2.683	-1.93	-2.869	-2.788	-2.381	-1.223	0.146	1.001	0.168	-1.592	-2.971	-1.621	0.729	2.946	5.327	7.111	5.498	3.14	1.798	2.99	4.675	5.551	7.807	8.595	8.89	9.308	9.009	8.834	7.707	8.187	7.686	6.662	6.317	6.562	7.084	7.691	8.186	8.459	8.779	9.114	9.33	7.578	7.02	8.798	9.887	9.549	10.493	10.061	9.992	8.291	6.155	6.084	6.468	7.385	8.456	8.637	8.577	7.192	6.601	4.916	3.507	3.022	3.107	3.372	3.137	2.638	2.78	3.607	4.41	4.959	5.825	5.852	5.551	5.005	4.617	5.02	5.9	7.082	8.219	8.173	8.009	8.337	8.813	9.13	9.431	9.355	5.413	2.663	5.784	7.448	7.705	6.504	7.688	9.72	9.479	11.329	13.183	12.818	12.584	11.481	10.06	8.538	6.571	5.284	5.331	5.12	3.891	2.466
