8.842	8.842	8.813	8.806	8.798	8.765	8.759	8.757	8.735	8.737	8.734	8.719	8.737	8.726	8.727	8.738	8.727	8.723	8.741	8.737	8.732	8.742	8.73	8.727	8.733	8.721	8.715	8.703	8.686	8.664	8.644	8.613	8.572	8.545	8.501	8.462	8.419	8.372	8.325	8.276	8.226	8.155	8.095	8.04	7.952	7.87	7.814	7.718	7.642	7.601	7.52	7.461	7.464	7.418	7.408	7.449	7.45	7.473	7.529	7.544	7.59	7.632	7.653	7.676	7.699	7.693	7.693	7.69	7.666	7.655	7.634	7.594	7.576	7.554	7.517	7.497	7.48	7.439	7.432	7.411	7.373	7.373	7.355	7.338	7.358	7.357	7.367	7.394	7.413	7.45	7.489	7.527	7.585	7.62	7.663	7.724	7.759	7.801	7.867	7.889	7.935	7.99	8.019	8.055	8.105	8.123	8.156	8.201	8.21	8.24	8.272	8.274	8.292	8.311	8.319	8.338	8.349	8.354	8.368	8.376	8.382	8.396	8.406	8.418	8.438	8.455	8.484	8.503	8.541	8.567	8.606	8.641	8.672	8.706	8.743	8.764	8.787	8.809	8.824	8.842	8.854	8.852	8.854	8.841
9.676	9.743	9.807	9.879	9.942	9.992	10.046	10.097	10.134	10.184	10.199	10.221	10.244	10.261	10.276	10.269	10.256	10.232	10.205	10.17	10.137	10.107	10.062	10.018	9.967	9.9	9.836	9.773	9.696	9.63	9.565	9.497	9.419	9.351	9.272	9.19	9.118	9.037	8.959	8.872	8.779	8.693	8.608	8.523	8.417	8.314	8.218	8.101	7.99	7.915	7.81	7.728	7.661	7.566	7.488	7.43	7.363	7.302	7.263	7.207	7.164	7.118	7.052	7.008	6.969	6.922	6.888	6.847	6.808	6.774	6.749	6.707	6.69	6.677	6.669	6.675	6.671	6.673	6.696	6.697	6.704	6.719	6.73	6.739	6.76	6.778	6.794	6.807	6.808	6.82	6.823	6.827	6.843	6.846	6.844	6.856	6.851	6.857	6.866	6.869	6.874	6.905	6.909	6.928	6.963	6.984	7.019	7.052	7.092	7.127	7.179	7.23	7.286	7.349	7.402	7.46	7.524	7.59	7.659	7.745	7.812	7.895	7.981	8.051	8.127	8.205	8.268	8.358	8.44	8.519	8.605	8.683	8.76	8.834	8.901	8.978	9.063	9.14	9.22	9.298	9.366	9.441	9.522	9.598
10.266	10.387	10.525	10.652	10.774	10.904	11.016	11.121	11.221	11.309	11.377	11.439	11.486	11.502	11.52	11.52	11.5	11.461	11.404	11.337	11.26	11.177	11.065	10.943	10.817	10.691	10.555	10.408	10.27	10.132	10.004	9.875	9.744	9.634	9.531	9.426	9.31	9.191	9.047	8.913	8.773	8.637	8.582	8.557	8.555	8.536	8.482	8.404	8.309	8.166	8.025	7.883	7.737	7.592	7.407	7.191	7.06	6.967	6.935	6.947	6.952	6.954	6.928	6.873	6.754	6.596	6.424	6.243	6.073	5.919	5.782	5.674	5.59	5.539	5.505	5.489	5.484	5.511	5.542	5.591	5.628	5.673	5.712	5.767	5.794	5.813	5.833	5.843	5.855	5.854	5.844	5.826	5.814	5.796	5.782	5.765	5.746	5.744	5.751	5.752	5.762	5.785	5.807	5.849	5.898	5.95	6.015	6.077	6.146	6.227	6.308	6.396	6.487	6.587	6.685	6.794	6.902	7.037	7.162	7.275	7.404	7.531	7.667	7.797	7.915	8.022	8.143	8.283	8.394	8.499	8.605	8.714	8.82	8.94	9.044	9.138	9.259	9.376	9.496	9.622	9.747	9.866	10.001	10.145
10.423	10.613	10.855	11.064	11.281	11.507	11.709	11.916	12.111	12.259	12.398	12.515	12.579	12.64	12.662	12.643	12.612	12.541	12.432	12.325	12.177	11.98	11.784	11.56	11.304	11.05	10.779	10.503	10.214	9.942	9.678	9.405	9.161	8.974	8.864	8.764	8.607	8.316	7.867	7.246	6.735	6.54	6.776	7.211	7.718	7.951	7.997	7.756	7.376	7.012	6.719	6.531	6.344	5.994	5.568	5.131	4.938	4.978	5.24	5.663	6.242	6.801	7.182	7.283	7.12	6.731	6.279	5.842	5.402	5.033	4.648	4.292	4.009	3.774	3.654	3.63	3.695	3.861	4.055	4.268	4.477	4.651	4.761	4.842	4.885	4.92	4.919	4.863	4.819	4.751	4.639	4.567	4.489	4.417	4.348	4.3	4.286	4.279	4.265	4.268	4.283	4.315	4.389	4.465	4.569	4.695	4.806	4.943	5.085	5.22	5.343	5.453	5.584	5.763	5.93	6.104	6.283	6.45	6.642	6.842	7.012	7.201	7.381	7.537	7.705	7.865	7.997	8.138	8.27	8.383	8.503	8.617	8.716	8.83	8.926	9.027	9.145	9.261	9.384	9.53	9.679	9.849	10.017	10.242
10.102	10.375	10.681	10.974	11.285	11.598	11.887	12.18	12.434	12.669	12.869	13.032	13.158	13.239	13.281	13.28	13.243	13.161	13.041	12.879	12.668	12.438	12.14	11.823	11.476	11.094	10.71	10.318	9.861	9.415	9.008	8.582	8.135	7.742	7.446	7.397	7.526	7.584	7.227	6.589	6.115	5.902	5.933	5.879	5.492	4.593	3.673	3.37	3.672	4.317	5.254	6.025	6.575	7.092	7.42	7.653	7.974	8.039	7.911	7.563	7.138	6.939	6.934	6.864	6.611	6.154	5.579	4.962	4.328	3.684	2.995	2.368	1.879	1.562	1.486	1.695	2.204	3.017	3.756	4.18	4.332	4.417	4.459	4.449	4.392	4.335	4.231	4.1	3.957	3.792	3.617	3.455	3.277	3.113	2.97	2.875	2.812	2.781	2.795	2.863	2.938	3.072	3.191	3.333	3.513	3.695	3.901	4.145	4.401	4.66	4.933	5.129	5.297	5.4	5.461	5.608	5.828	6.043	6.269	6.491	6.702	6.914	7.109	7.291	7.477	7.642	7.794	7.947	8.065	8.185	8.296	8.377	8.448	8.525	8.576	8.648	8.724	8.819	8.923	9.059	9.21	9.389	9.595	9.849
9.263	9.565	9.923	10.259	10.615	10.951	11.276	11.593	11.876	12.145	12.378	12.582	12.749	12.883	12.981	13.034	13.054	13.013	12.931	12.794	12.605	12.366	12.095	11.795	11.458	11.09	10.69	10.23	9.719	9.193	8.731	8.347	7.96	7.646	7.403	7.159	6.913	6.558	6.061	5.579	5.06	4.503	3.996	3.618	3.402	3.298	3.452	3.941	4.544	5.152	6.074	7.357	8.659	9.668	10.451	11.309	12.143	12.71	12.607	11.65	10.132	8.487	7.633	7.497	7.161	6.364	5.402	4.451	3.571	2.819	2.171	1.691	1.425	1.315	1.369	1.546	1.851	2.303	2.836	3.269	3.461	3.475	3.432	3.368	3.338	3.311	3.241	3.136	2.974	2.798	2.652	2.541	2.463	2.386	2.348	2.421	2.51	2.578	2.621	2.622	2.643	2.732	2.854	3.023	3.234	3.473	3.785	4.099	4.402	4.679	4.993	5.355	5.701	5.859	5.812	5.756	5.825	5.997	6.179	6.366	6.54	6.715	6.892	7.073	7.244	7.392	7.533	7.665	7.771	7.846	7.885	7.919	7.942	7.937	7.919	7.923	7.931	7.964	8.028	8.131	8.274	8.459	8.681	8.971
8.195	8.472	8.781	9.026	9.308	9.573	9.838	10.107	10.35	10.591	10.813	11.026	11.248	11.458	11.671	11.836	11.962	12.045	12.071	12.03	11.927	11.807	11.711	11.528	11.263	10.885	10.481	10.099	9.607	9.064	8.472	7.989	7.581	7.199	6.964	6.679	6.451	6.183	5.967	5.839	5.661	5.372	5.052	4.779	4.531	4.45	4.471	4.646	4.846	4.799	4.742	5.977	8.009	9.782	10.86	11.458	11.667	11.575	10.692	9.373	8.518	7.679	6.944	6.578	5.944	5.104	4.15	3.282	2.696	2.285	2.006	1.844	1.68	1.574	1.573	1.585	1.655	1.747	1.79	1.878	1.844	1.777	1.705	1.639	1.645	1.69	1.744	1.785	1.76	1.733	1.778	1.968	2.334	2.796	3.169	3.232	3.09	2.966	2.847	2.735	2.701	2.701	2.783	3.032	3.35	3.697	4.141	4.633	5.035	5.33	5.509	5.674	5.796	5.879	5.9	5.851	5.868	5.992	6.165	6.39	6.629	6.804	6.973	7.122	7.161	7.21	7.29	7.336	7.381	7.41	7.353	7.297	7.241	7.143	7.048	6.99	6.942	6.933	6.967	7.038	7.175	7.376	7.608	7.939
7.117	7.208	7.256	7.29	7.381	7.531	7.752	8.079	8.428	8.656	8.799	8.918	9.074	9.295	9.634	10.044	10.419	10.654	10.79	10.88	10.928	10.968	11.016	10.981	10.841	10.686	10.452	10.151	9.763	9.217	8.509	7.872	7.423	7.133	6.839	6.501	6.366	6.294	6.201	5.987	5.664	5.441	5.564	5.74	5.744	5.456	5.041	4.725	4.439	4.254	4.223	4.913	6.198	7.838	9.086	9.528	9.176	8.857	8.153	7.155	7.01	6.668	6.108	5.269	3.99	2.954	2.318	1.976	1.805	1.744	1.701	1.692	1.668	1.629	1.592	1.509	1.425	1.285	1.204	1.236	1.303	1.47	1.603	1.524	1.278	1.09	1.084	1.178	1.299	1.514	1.834	2.305	2.91	3.443	3.6	3.563	3.438	3.278	3.115	3.016	2.904	2.77	2.883	3.149	3.451	3.889	4.419	4.719	4.717	4.593	4.533	4.665	5.094	5.475	5.38	5.123	5.442	6.14	6.661	7.063	7.47	7.857	7.862	7.359	7.325	7.773	7.949	7.888	7.821	7.809	7.715	7.456	7.113	6.774	6.493	6.309	6.193	6.131	6.126	6.191	6.33	6.569	6.784	6.996
6.576	6.163	5.556	5.126	4.785	4.585	4.771	5.48	6.178	6.444	6.791	6.975	6.844	6.852	7.509	8.825	9.816	10.241	10.564	10.706	10.882	11.094	11.108	10.934	10.889	10.873	10.648	10.356	9.984	9.483	8.9	8.27	7.753	7.497	7.316	7.066	6.774	6.405	5.954	5.473	5.098	4.931	5.014	5.368	5.806	5.936	5.624	4.944	4.107	3.279	3.018	3.188	3.657	5.054	6.07	5.988	5.184	4.788	4.149	2.848	2.34	2.411	2.439	1.821	1.165	0.872	0.868	1.095	1.407	1.685	1.935	2.12	2.19	2.197	2.087	1.927	1.791	1.83	2.446	3.272	3.736	3.948	3.981	3.858	3.517	3.074	2.565	2.173	2.165	2.568	3.006	3.505	3.951	4.212	4.362	4.435	4.441	4.262	3.853	3.476	3.181	2.83	2.841	2.916	3.124	3.607	4.421	5.212	5.465	5.14	4.272	3.814	4.746	5.724	5.854	5.833	6.079	6.49	6.972	7.372	7.977	8.37	6.746	4.813	6.306	8.791	8.561	7.005	7.231	8.132	8.391	8.113	7.81	7.57	7.233	6.948	6.755	6.369	5.983	5.99	6.273	6.127	5.965	6.418
4.125	4.243	3.886	3.27	2.57	2.265	2.506	3.035	3.841	4.436	5.327	6.073	6.499	6.852	7.3	7.806	8.416	9.316	9.422	9.27	9.894	10.943	11.662	11.824	11.852	11.841	11.564	11.205	10.907	10.524	10.02	9.508	9.023	8.614	8.036	7.496	7.026	6.511	5.839	5.209	4.811	4.655	4.813	5.227	5.43	5.067	4.888	4.709	3.808	2.662	2.054	2.194	2.396	3.615	4.681	4.262	2.624	1.652	1.314	0.545	-0.053	-0.022	0.232	0.677	1.26	1.704	1.834	2.243	2.797	3.228	3.616	3.747	3.637	3.448	3.059	2.834	2.924	3.786	4.746	4.875	4.705	4.622	4.821	4.988	4.813	4.528	4.323	4.17	4.144	4.368	4.716	5.127	5.359	5.491	5.557	5.508	5.355	5.114	4.623	4.023	3.473	3.104	2.971	2.948	3.06	3.436	4.195	5.259	6.361	7.166	6.976	6.526	6.477	6.306	6.127	5.99	5.881	5.976	6.377	6.789	7.314	7.655	5.65	3.477	5.098	6.917	6.894	4.68	4.97	6.633	6.717	7.794	8.769	8.428	7.758	7.207	6.421	5.423	4.767	4.279	4.163	3.829	3.382	3.706
